user_id,account_age_days,total_past_orders,age,location,email_domain,registration_device,registration_ip,last_login_days_ago
4438,1036,41,22,Senegal,yahoo.com,mobile,185.121.53.255,23
4439,399,16,39,Colombia,hotmail.com,tablet,77.26.38.67,56
4440,52,1,73,Lebanon,hotmail.com,desktop,59.212.100.229,8
4441,504,10,56,Luxembourg,hotmail.com,tablet,139.93.197.233,36
4442,330,16,27,Japan,hotmail.com,tablet,51.98.22.36,40
4443,117,5,25,Oman,yahoo.com,tablet,141.106.104.249,8
4444,840,32,51,Cyprus,yahoo.com,tablet,32.141.15.223,2
4445,348,13,64,Qatar,yahoo.com,desktop,17.69.114.202,47
4446,79,1,27,Vietnam,hotmail.com,mobile,142.87.139.233,87
4447,479,20,18,Finland,gmail.com,desktop,223.89.10.97,0
4448,120,2,70,Hungary,hotmail.com,desktop,11.253.147.20,72
4449,246,11,72,Andorra,yahoo.com,mobile,220.54.87.39,80
4450,73,2,54,Seychelles,hotmail.com,tablet,43.219.89.31,9
4451,41,2,59,Costa Rica,gmail.com,desktop,117.78.120.169,73
4452,791,33,36,Solomon Islands,hotmail.com,tablet,74.244.102.36,78
4453,793,21,46,Guatemala,yahoo.com,tablet,143.42.251.152,30
4454,1005,33,57,Cyprus,yahoo.com,desktop,51.126.75.174,44
4455,932,36,48,Tonga,hotmail.com,mobile,201.108.228.144,58
4456,738,35,32,El Salvador,gmail.com,mobile,172.119.217.96,36
4457,358,9,79,Hong Kong,yahoo.com,desktop,200.253.222.125,32
4458,329,6,41,Romania,hotmail.com,tablet,107.137.99.82,2
4459,885,24,69,Central African Republic,hotmail.com,desktop,77.24.125.68,18
4460,88,1,47,Finland,hotmail.com,desktop,4.73.217.166,90
4461,465,17,43,Algeria,hotmail.com,mobile,199.130.237.156,80
4462,723,27,31,Aruba,gmail.com,desktop,115.203.220.40,53
4463,856,21,47,Pitcairn Islands,hotmail.com,tablet,145.39.153.201,57
4464,910,23,78,Saudi Arabia,gmail.com,desktop,29.191.138.139,59
4465,745,29,39,Northern Mariana Islands,yahoo.com,desktop,141.203.110.230,85
4466,817,25,26,Cocos (Keeling) Islands,yahoo.com,tablet,55.66.96.152,67
4467,422,15,33,Nicaragua,gmail.com,mobile,122.139.232.7,24
4468,399,10,78,Comoros,hotmail.com,tablet,112.58.64.17,84
4469,745,29,75,Cambodia,gmail.com,desktop,51.14.218.47,70
4470,837,31,41,Montserrat,yahoo.com,tablet,98.177.60.204,39
4471,438,15,43,Mali,hotmail.com,mobile,165.104.137.241,60
4472,223,12,52,Ireland,gmail.com,tablet,6.147.90.0,57
4473,616,18,75,Kiribati,yahoo.com,tablet,87.22.131.127,52
4474,105,4,30,Madagascar,hotmail.com,mobile,208.28.202.185,43
4475,321,10,60,Malaysia,gmail.com,desktop,106.168.99.52,66
4476,885,30,29,Syrian Arab Republic,yahoo.com,desktop,65.21.74.181,3
4477,423,18,42,Burkina Faso,gmail.com,tablet,85.204.72.68,85
4478,353,11,35,Mali,yahoo.com,tablet,206.135.43.82,87
4479,320,16,59,Sao Tome and Principe,gmail.com,desktop,24.121.43.173,73
4480,406,11,27,Ecuador,yahoo.com,desktop,42.30.195.5,40
4481,960,26,33,Burundi,yahoo.com,tablet,66.71.137.154,16
4482,997,38,38,Niue,gmail.com,tablet,194.179.94.40,78
4483,1087,40,65,Bhutan,yahoo.com,tablet,108.137.54.75,4
4484,199,5,68,Seychelles,gmail.com,mobile,90.47.244.218,10
4485,44,1,18,Germany,yahoo.com,mobile,70.105.103.174,42
4486,185,5,38,Denmark,hotmail.com,desktop,183.226.234.42,25
4487,309,11,79,Armenia,gmail.com,mobile,39.118.201.9,39
4488,136,7,41,Lithuania,yahoo.com,tablet,44.250.144.247,40
4489,915,36,48,Lao People's Democratic Republic,yahoo.com,desktop,186.97.103.115,90
4490,359,18,36,Uganda,gmail.com,desktop,46.49.114.203,12
4491,328,7,75,Libyan Arab Jamahiriya,gmail.com,mobile,161.103.238.23,20
4492,851,29,25,Denmark,hotmail.com,tablet,41.115.252.235,79
4493,840,24,28,Greenland,gmail.com,tablet,72.68.48.194,70
4494,962,39,62,French Guiana,yahoo.com,desktop,118.54.208.219,88
4495,511,18,80,Libyan Arab Jamahiriya,gmail.com,mobile,73.152.200.7,84
4496,301,8,76,Iran,hotmail.com,desktop,125.81.215.144,12
4497,81,1,26,Panama,gmail.com,desktop,218.110.247.195,60
4498,777,21,48,Norfolk Island,hotmail.com,mobile,103.230.101.227,2
4499,743,23,77,Singapore,hotmail.com,desktop,155.44.24.133,74
4500,373,13,46,Bulgaria,hotmail.com,mobile,110.52.211.77,62
4501,705,21,74,Guinea,yahoo.com,desktop,50.39.235.215,10
4502,758,24,22,Holy See (Vatican City State),gmail.com,mobile,46.58.236.187,17
4503,615,24,61,Cameroon,gmail.com,desktop,39.111.187.180,19
4504,228,9,77,Barbados,yahoo.com,tablet,136.146.224.142,25
4505,657,22,36,China,gmail.com,tablet,163.127.17.47,10
4506,727,20,56,Syrian Arab Republic,yahoo.com,desktop,186.230.79.17,2
4507,856,26,28,Russian Federation,gmail.com,desktop,134.55.52.41,32
4508,394,12,50,Reunion,gmail.com,desktop,158.96.104.60,66
4509,49,4,49,Nicaragua,gmail.com,desktop,102.120.49.86,21
4510,107,1,59,Bouvet Island (Bouvetoya),yahoo.com,mobile,68.34.22.17,89
4511,628,26,34,Jersey,hotmail.com,desktop,54.184.89.245,55
4512,692,21,20,Cambodia,yahoo.com,desktop,94.93.107.218,84
4513,939,38,60,Uganda,gmail.com,mobile,173.129.148.179,42
4514,65,1,26,Bouvet Island (Bouvetoya),hotmail.com,tablet,146.32.232.107,1
4515,40,0,37,Sri Lanka,hotmail.com,desktop,70.122.154.32,25
4516,963,24,42,Slovenia,gmail.com,desktop,70.108.58.249,4
4517,554,19,62,Montenegro,gmail.com,desktop,111.211.238.180,42
4518,752,19,69,Azerbaijan,gmail.com,tablet,163.128.223.22,54
4519,834,30,63,Liechtenstein,hotmail.com,desktop,98.53.250.11,16
4520,710,24,64,Cambodia,gmail.com,desktop,111.22.221.194,70
4521,396,12,49,Namibia,yahoo.com,desktop,19.192.97.239,34
4522,171,6,76,Turkey,hotmail.com,desktop,110.65.175.142,85
4523,174,6,69,Philippines,gmail.com,tablet,54.238.200.202,40
4524,1043,30,75,Turkmenistan,yahoo.com,mobile,18.187.84.109,2
4525,264,10,69,United States of America,gmail.com,mobile,88.62.172.92,31
4526,153,4,29,Andorra,gmail.com,desktop,98.77.113.209,8
4527,316,10,54,Heard Island and McDonald Islands,hotmail.com,mobile,86.191.44.81,11
4528,155,4,18,Antarctica (the territory South of 60 deg S),hotmail.com,tablet,181.163.17.37,1
4529,699,13,73,Cape Verde,hotmail.com,tablet,66.38.104.5,9
4530,320,13,55,Bosnia and Herzegovina,yahoo.com,tablet,31.151.59.188,58
4531,678,25,68,Nicaragua,gmail.com,tablet,49.84.207.35,13
4532,250,7,21,Syrian Arab Republic,gmail.com,tablet,92.177.103.190,17
4533,409,11,76,Palestinian Territory,gmail.com,tablet,62.142.225.230,10
4534,381,13,23,Kiribati,gmail.com,tablet,98.227.115.29,11
4535,8,0,45,Kiribati,yahoo.com,tablet,138.94.54.3,29
4536,431,17,21,Venezuela,gmail.com,tablet,130.191.151.21,10
4537,793,26,38,Yemen,hotmail.com,tablet,22.35.111.169,67
4538,395,17,48,Australia,gmail.com,mobile,160.161.183.71,90
4539,1015,43,56,Cocos (Keeling) Islands,yahoo.com,tablet,222.244.113.24,23
4540,961,33,36,Guinea,gmail.com,tablet,196.112.81.203,86
4541,126,2,46,Saint Martin,gmail.com,mobile,191.97.82.37,64
4542,13,0,23,Niger,gmail.com,mobile,189.191.60.89,25
4543,540,21,27,Singapore,gmail.com,tablet,96.2.58.200,73
4544,388,8,62,Cuba,gmail.com,mobile,4.227.224.207,89
4545,156,4,30,Chile,yahoo.com,mobile,56.149.219.130,41
4546,467,13,28,Wallis and Futuna,gmail.com,desktop,24.148.150.250,81
4547,608,20,56,Algeria,hotmail.com,desktop,17.27.58.251,64
4548,585,19,31,Tuvalu,hotmail.com,desktop,118.132.37.74,32
4549,707,20,65,Jordan,yahoo.com,mobile,120.9.70.178,67
4550,15,0,59,Montenegro,gmail.com,tablet,162.185.228.49,32
4551,577,25,66,United States of America,hotmail.com,mobile,216.130.220.78,8
4552,127,1,22,Saudi Arabia,hotmail.com,desktop,145.243.73.194,44
4553,124,5,57,Seychelles,hotmail.com,desktop,192.23.183.148,10
4554,914,20,18,Zambia,yahoo.com,tablet,223.12.165.127,86
4555,181,3,38,Cape Verde,yahoo.com,tablet,161.208.30.178,46
4556,135,6,54,Argentina,hotmail.com,desktop,201.0.159.59,40
4557,924,31,40,Jamaica,hotmail.com,tablet,114.9.228.219,61
4558,759,27,49,Saint Martin,yahoo.com,desktop,149.233.170.43,62
4559,642,20,52,China,hotmail.com,tablet,85.24.91.62,24
4560,468,21,55,Switzerland,gmail.com,mobile,91.38.218.85,5
4561,723,15,44,Sierra Leone,gmail.com,desktop,24.175.234.113,59
4562,665,18,77,Canada,hotmail.com,desktop,99.133.241.197,59
4563,952,27,46,Switzerland,gmail.com,mobile,13.92.179.13,18
4564,790,20,44,Kiribati,yahoo.com,mobile,174.61.225.27,17
4565,649,16,42,Western Sahara,gmail.com,tablet,143.38.89.5,19
4566,819,31,41,Fiji,yahoo.com,mobile,49.78.11.223,55
4567,354,7,27,Tonga,yahoo.com,tablet,27.199.152.74,23
4568,445,14,24,Uruguay,gmail.com,mobile,140.48.198.105,50
4569,968,33,27,United Arab Emirates,hotmail.com,desktop,64.36.183.125,43
4570,406,20,19,Yemen,yahoo.com,desktop,30.119.175.1,50
4571,325,10,37,Antigua and Barbuda,hotmail.com,tablet,134.200.112.94,35
4572,467,21,30,Madagascar,yahoo.com,desktop,99.134.58.30,77
4573,1023,41,45,Luxembourg,hotmail.com,desktop,194.204.162.150,20
4574,999,31,80,Cote d'Ivoire,yahoo.com,tablet,175.48.122.117,7
4575,724,21,79,Nepal,yahoo.com,mobile,88.105.208.7,8
4576,663,17,63,Western Sahara,yahoo.com,desktop,109.27.96.145,77
4577,593,26,27,Lao People's Democratic Republic,hotmail.com,mobile,132.218.118.173,66
4578,1013,30,69,Honduras,gmail.com,mobile,29.20.5.147,53
4579,1005,26,18,Pakistan,hotmail.com,desktop,77.107.143.105,80
4580,325,11,39,Denmark,hotmail.com,tablet,149.57.87.219,39
4581,879,32,57,Papua New Guinea,yahoo.com,mobile,12.57.111.21,76
4582,266,10,51,Israel,gmail.com,desktop,29.53.31.33,43
4583,765,26,69,Turkmenistan,hotmail.com,tablet,153.169.139.245,16
4584,757,26,54,Bahrain,yahoo.com,desktop,53.94.91.240,8
4585,37,1,46,India,gmail.com,desktop,156.5.57.88,53
4586,505,17,31,Mauritius,gmail.com,desktop,50.91.23.153,88
4587,479,14,76,Hungary,hotmail.com,desktop,214.201.90.163,81
4588,976,40,68,Guyana,hotmail.com,desktop,69.150.23.74,71
4589,698,32,54,Latvia,hotmail.com,desktop,94.108.4.255,89
4590,399,13,75,Saint Pierre and Miquelon,gmail.com,mobile,157.234.164.66,41
4591,469,11,63,Trinidad and Tobago,hotmail.com,tablet,161.115.252.208,78
4592,486,22,70,Ghana,gmail.com,mobile,149.220.85.184,62
4593,963,32,74,Cayman Islands,gmail.com,mobile,87.15.128.12,40
4594,1047,39,74,Poland,gmail.com,mobile,50.226.69.67,49
4595,304,11,57,Slovenia,hotmail.com,desktop,211.74.177.40,10
4596,1084,48,49,Swaziland,yahoo.com,desktop,45.215.49.44,77
4597,545,19,22,Zambia,yahoo.com,desktop,131.6.202.58,49
4598,396,13,68,Anguilla,yahoo.com,desktop,174.79.102.138,18
4599,746,24,72,Pakistan,hotmail.com,mobile,132.101.46.72,60
4600,506,17,32,Uruguay,gmail.com,tablet,78.126.37.159,0
4601,671,11,40,Lao People's Democratic Republic,hotmail.com,tablet,203.90.167.217,61
4602,300,7,68,Svalbard & Jan Mayen Islands,gmail.com,desktop,97.97.242.175,40
4603,993,33,38,Cuba,gmail.com,tablet,30.251.207.230,68
4604,410,8,70,Guinea,hotmail.com,tablet,110.196.159.114,24
4605,247,12,36,Namibia,gmail.com,tablet,108.216.245.242,7
4606,400,17,51,Bahrain,gmail.com,tablet,209.86.78.164,36
4607,509,16,68,Timor-Leste,hotmail.com,desktop,209.24.92.123,54
4608,23,1,37,Belarus,gmail.com,desktop,168.253.9.228,26
4609,296,16,36,Cocos (Keeling) Islands,gmail.com,mobile,61.55.92.238,3
4610,864,27,23,Western Sahara,gmail.com,desktop,75.136.120.33,59
4611,303,6,46,North Macedonia,yahoo.com,tablet,89.23.21.31,48
4612,322,5,56,Christmas Island,yahoo.com,desktop,77.221.139.10,40
4613,221,7,77,Papua New Guinea,yahoo.com,desktop,174.147.10.179,58
4614,566,16,30,Syrian Arab Republic,hotmail.com,tablet,14.106.110.88,77
4615,929,36,36,Eritrea,gmail.com,mobile,85.228.89.179,75
4616,264,16,38,Palau,hotmail.com,mobile,81.153.64.62,15
4617,108,4,73,Wallis and Futuna,gmail.com,desktop,46.37.204.7,70
4618,978,33,41,Bahrain,gmail.com,mobile,126.107.144.164,40
4619,769,30,53,Romania,hotmail.com,mobile,36.56.147.155,80
4620,890,29,59,Sweden,gmail.com,desktop,193.3.38.74,50
4621,365,4,38,Trinidad and Tobago,hotmail.com,tablet,169.70.201.227,4
4622,580,18,38,Sao Tome and Principe,gmail.com,tablet,104.78.145.146,72
4623,81,6,74,Poland,gmail.com,tablet,156.236.124.167,7
4624,271,14,49,Uzbekistan,hotmail.com,mobile,40.44.9.180,8
4625,287,11,27,Austria,gmail.com,mobile,221.245.254.56,66
4626,335,14,78,Bosnia and Herzegovina,yahoo.com,tablet,81.100.26.35,30
4627,189,9,66,Portugal,yahoo.com,desktop,176.191.206.208,45
4628,693,19,23,Tanzania,hotmail.com,desktop,34.153.69.62,43
4629,143,8,49,Mexico,yahoo.com,desktop,97.251.168.98,69
4630,128,6,51,Russian Federation,hotmail.com,desktop,91.248.102.87,82
4631,811,28,62,Bermuda,hotmail.com,mobile,197.127.249.222,70
4632,184,6,70,British Indian Ocean Territory (Chagos Archipelago),yahoo.com,mobile,194.115.151.37,57
4633,326,13,25,Greece,gmail.com,desktop,204.64.210.8,29
4634,491,23,21,Papua New Guinea,yahoo.com,tablet,128.162.16.18,87
4635,50,2,21,Honduras,hotmail.com,tablet,2.71.76.203,89
4636,462,23,48,Tajikistan,yahoo.com,mobile,99.187.232.76,5
4637,449,17,66,Gabon,gmail.com,mobile,64.190.99.221,19
4638,282,13,50,Mongolia,yahoo.com,desktop,48.227.251.35,41
4639,794,26,66,Timor-Leste,hotmail.com,tablet,55.69.29.250,85
4640,811,24,19,Liechtenstein,yahoo.com,tablet,134.41.100.231,37
4641,1009,26,19,Bolivia,hotmail.com,tablet,208.197.79.91,89
4642,850,35,53,Portugal,gmail.com,mobile,122.140.158.184,5
4643,410,12,55,Malawi,yahoo.com,mobile,45.70.89.76,26
4644,471,11,55,Cayman Islands,hotmail.com,desktop,188.59.25.113,0
4645,716,16,62,Denmark,yahoo.com,mobile,67.96.150.155,74
4646,754,19,50,Palestinian Territory,gmail.com,mobile,106.30.4.51,50
4647,436,17,27,American Samoa,gmail.com,tablet,153.117.135.252,0
4648,577,22,35,Honduras,yahoo.com,tablet,120.97.134.158,47
4649,1047,34,42,Namibia,gmail.com,mobile,35.192.157.178,25
4650,525,17,39,Mayotte,yahoo.com,mobile,112.8.89.130,41
4651,534,15,43,Cambodia,gmail.com,mobile,87.95.108.65,83
4652,585,20,46,Sierra Leone,yahoo.com,mobile,36.130.108.171,57
4653,1049,33,67,Malta,hotmail.com,desktop,82.117.241.100,26
4654,379,15,25,Brunei Darussalam,gmail.com,mobile,149.30.44.241,49
4655,219,4,65,Reunion,hotmail.com,mobile,96.8.154.168,25
4656,612,13,71,Saint Vincent and the Grenadines,hotmail.com,tablet,126.5.61.179,86
4657,439,17,74,Comoros,yahoo.com,tablet,137.156.38.177,38
4658,740,26,47,Vanuatu,hotmail.com,mobile,40.46.187.53,82
4659,471,17,54,Djibouti,yahoo.com,desktop,150.64.23.207,27
4660,1047,32,19,Zambia,yahoo.com,desktop,176.177.72.24,1
4661,444,16,71,Faroe Islands,hotmail.com,mobile,107.56.241.170,42
4662,423,10,49,Morocco,yahoo.com,tablet,59.79.194.148,49
4663,671,23,47,Cuba,yahoo.com,desktop,184.151.9.186,77
4664,339,13,76,Poland,gmail.com,desktop,48.233.220.72,61
4665,585,19,68,Heard Island and McDonald Islands,hotmail.com,tablet,206.99.119.142,31
4666,160,4,57,Ecuador,yahoo.com,mobile,212.217.40.201,0
4667,64,1,57,United Kingdom,yahoo.com,mobile,53.240.96.240,1
4668,562,15,77,Greece,hotmail.com,mobile,31.196.241.80,38
4669,912,26,42,Brunei Darussalam,gmail.com,tablet,120.99.34.131,72
4670,327,11,24,Comoros,hotmail.com,mobile,65.103.205.178,47
4671,441,14,59,Libyan Arab Jamahiriya,gmail.com,mobile,108.236.64.199,54
4672,764,24,22,Denmark,gmail.com,desktop,46.6.21.26,53
4673,46,2,37,Isle of Man,hotmail.com,mobile,5.153.245.179,15
4674,619,15,27,Kenya,yahoo.com,desktop,207.93.123.243,58
4675,420,13,25,Bahamas,hotmail.com,tablet,206.62.244.9,87
4676,63,1,74,Slovakia (Slovak Republic),yahoo.com,desktop,80.74.98.58,22
4677,30,0,25,Cocos (Keeling) Islands,gmail.com,mobile,139.84.124.231,30
4678,933,25,73,Portugal,yahoo.com,tablet,54.59.185.43,88
4679,560,18,35,Armenia,gmail.com,mobile,101.187.149.191,89
4680,983,28,22,Thailand,yahoo.com,tablet,29.26.217.64,88
4681,314,18,31,Faroe Islands,gmail.com,mobile,45.24.12.135,50
4682,773,34,19,Czech Republic,gmail.com,mobile,216.194.246.7,63
4683,886,24,71,Burundi,gmail.com,desktop,98.9.80.108,52
4684,359,8,80,Jordan,yahoo.com,mobile,140.157.122.54,73
4685,91,6,60,Qatar,hotmail.com,mobile,176.245.81.230,35
4686,577,18,64,Netherlands,yahoo.com,desktop,33.14.190.123,25
4687,548,21,19,Bangladesh,hotmail.com,tablet,130.109.192.81,34
4688,386,16,33,Malta,hotmail.com,tablet,64.132.201.63,57
4689,4,0,59,Equatorial Guinea,yahoo.com,mobile,73.233.131.90,72
4690,892,27,53,Montserrat,gmail.com,tablet,139.110.67.51,62
4691,475,17,63,Faroe Islands,yahoo.com,tablet,207.146.111.220,6
4692,587,12,41,Saint Martin,gmail.com,mobile,193.4.179.149,76
4693,753,15,47,Greece,hotmail.com,desktop,158.67.12.238,69
4694,336,10,41,Iran,hotmail.com,tablet,209.98.244.11,47
4695,299,7,38,Faroe Islands,hotmail.com,tablet,139.195.40.37,81
4696,711,23,44,United States Virgin Islands,hotmail.com,mobile,148.135.174.152,74
4697,823,29,41,Sweden,hotmail.com,desktop,2.214.164.98,44
4698,599,19,27,Cape Verde,gmail.com,tablet,152.174.22.12,63
4699,836,19,41,Congo,yahoo.com,desktop,129.105.238.46,11
4700,519,12,74,Faroe Islands,yahoo.com,mobile,41.224.132.220,42
4701,735,15,59,Japan,gmail.com,desktop,193.143.13.79,57
4702,337,11,74,Lesotho,gmail.com,mobile,142.57.108.197,43
4703,1038,42,76,Italy,yahoo.com,tablet,197.155.77.186,18
4704,700,21,52,Moldova,yahoo.com,tablet,138.20.72.184,20
4705,286,8,80,Romania,hotmail.com,mobile,168.137.5.121,88
4706,812,39,23,Niue,hotmail.com,desktop,190.67.163.100,14
4707,1027,40,52,Swaziland,hotmail.com,mobile,142.94.218.11,66
4708,213,11,54,Kiribati,gmail.com,mobile,136.155.233.102,32
4709,338,12,65,Ireland,yahoo.com,mobile,180.26.69.42,87
4710,686,21,49,Sweden,hotmail.com,mobile,28.146.72.129,41
4711,765,22,53,Botswana,hotmail.com,desktop,166.184.161.167,66
4712,805,30,32,French Southern Territories,gmail.com,tablet,194.86.110.224,44
4713,836,31,62,Macao,gmail.com,mobile,33.160.44.201,28
4714,930,33,27,New Caledonia,hotmail.com,tablet,189.77.234.45,24
4715,2,0,75,Faroe Islands,hotmail.com,tablet,55.182.155.207,13
4716,1015,30,27,Angola,yahoo.com,mobile,97.13.207.129,88
4717,628,25,33,French Polynesia,hotmail.com,desktop,35.229.194.185,38
4718,429,12,52,Mongolia,hotmail.com,tablet,74.95.213.194,12
4719,392,15,19,Rwanda,yahoo.com,mobile,99.153.254.189,3
4720,606,23,25,French Guiana,hotmail.com,mobile,9.242.27.127,23
4721,147,4,22,Greece,gmail.com,desktop,70.21.239.146,57
4722,244,9,45,Syrian Arab Republic,gmail.com,desktop,72.136.123.91,84
4723,826,32,18,Switzerland,hotmail.com,tablet,141.213.143.68,76
4724,615,23,39,Costa Rica,hotmail.com,desktop,97.67.111.253,47
4725,427,19,37,Malta,gmail.com,desktop,180.113.199.188,79
4726,980,36,58,Oman,yahoo.com,tablet,48.82.58.217,75
4727,86,1,61,Mali,yahoo.com,desktop,89.229.215.72,4
4728,1024,28,38,British Indian Ocean Territory (Chagos Archipelago),yahoo.com,desktop,16.221.204.21,3
4729,524,14,62,Philippines,gmail.com,desktop,121.62.131.42,49
4730,201,5,45,Dominican Republic,gmail.com,tablet,76.118.122.233,75
4731,719,21,78,Brunei Darussalam,gmail.com,tablet,183.45.254.226,62
4732,56,3,42,Solomon Islands,yahoo.com,mobile,3.168.45.212,62
4733,178,7,48,Sudan,hotmail.com,desktop,42.36.136.137,69
4734,189,4,23,Guernsey,gmail.com,mobile,32.139.86.42,80
4735,193,6,47,Barbados,yahoo.com,desktop,84.62.196.199,43
4736,495,16,56,Bosnia and Herzegovina,gmail.com,desktop,113.34.239.22,4
4737,662,20,37,Vietnam,hotmail.com,tablet,161.26.247.121,90
4738,925,28,31,Turks and Caicos Islands,gmail.com,tablet,93.117.29.223,52
4739,195,10,18,Bermuda,gmail.com,tablet,39.0.37.103,16
4740,58,1,77,Guinea-Bissau,gmail.com,tablet,126.191.207.107,56
4741,142,6,50,Cayman Islands,gmail.com,mobile,1.200.53.206,59
4742,563,20,62,China,yahoo.com,tablet,113.157.31.17,49
4743,100,3,34,Anguilla,yahoo.com,tablet,29.126.131.35,15
4744,1059,33,49,Mauritius,yahoo.com,mobile,87.92.99.251,57
4745,601,25,72,Burkina Faso,gmail.com,mobile,54.55.179.223,5
4746,595,19,56,Taiwan,hotmail.com,desktop,56.16.81.222,54
4747,225,6,61,Saint Martin,hotmail.com,mobile,134.212.94.161,9
4748,408,9,48,Uruguay,hotmail.com,desktop,39.229.14.99,31
4749,12,0,42,Canada,hotmail.com,tablet,4.84.177.81,83
4750,362,10,67,Samoa,hotmail.com,desktop,153.60.3.145,5
4751,620,21,29,Argentina,hotmail.com,mobile,40.142.214.109,43
4752,1011,36,32,Norway,gmail.com,tablet,50.182.176.194,56
4753,238,13,24,Ethiopia,gmail.com,mobile,54.246.245.17,17
4754,271,12,65,Falkland Islands (Malvinas),yahoo.com,tablet,53.16.101.30,72
4755,49,0,46,Christmas Island,yahoo.com,desktop,112.146.243.131,46
4756,881,27,19,Togo,hotmail.com,tablet,129.47.241.179,67
4757,755,30,58,Guernsey,yahoo.com,tablet,213.230.211.144,13
4758,858,28,48,Saint Kitts and Nevis,hotmail.com,mobile,201.140.119.182,35
4759,894,18,53,Turks and Caicos Islands,hotmail.com,tablet,203.54.158.77,54
4760,138,8,22,Suriname,gmail.com,mobile,15.127.185.234,33
4761,733,20,48,Timor-Leste,gmail.com,desktop,13.93.122.10,64
4762,499,15,76,Tunisia,gmail.com,mobile,42.160.247.158,15
4763,50,1,28,Cambodia,yahoo.com,mobile,35.227.71.131,73
4764,383,13,60,Seychelles,gmail.com,mobile,211.75.57.13,57
4765,765,20,53,Turkmenistan,hotmail.com,desktop,151.133.183.4,61
4766,137,4,80,Portugal,gmail.com,tablet,72.98.203.99,23
4767,847,36,25,Egypt,yahoo.com,tablet,174.150.86.122,5
4768,476,17,30,Cook Islands,gmail.com,mobile,152.54.192.170,38
4769,273,8,65,Reunion,hotmail.com,tablet,88.138.237.46,50
4770,23,1,41,Canada,hotmail.com,mobile,32.254.103.105,65
4771,25,0,25,Ireland,hotmail.com,tablet,220.184.152.81,85
4772,545,23,55,Luxembourg,yahoo.com,tablet,109.20.244.133,1
4773,622,18,74,Portugal,gmail.com,mobile,165.109.41.13,40
4774,500,17,73,Indonesia,yahoo.com,desktop,191.197.83.220,27
4775,387,11,60,Bouvet Island (Bouvetoya),gmail.com,desktop,8.107.33.35,61
4776,981,30,31,Hong Kong,hotmail.com,mobile,2.152.172.152,22
4777,795,27,53,Fiji,hotmail.com,tablet,171.249.2.65,80
4778,146,0,27,Benin,hotmail.com,tablet,80.209.160.205,16
4779,1045,29,27,Marshall Islands,gmail.com,mobile,103.55.98.55,61
4780,1052,40,22,Kuwait,gmail.com,tablet,186.144.78.39,21
4781,506,22,58,Saint Helena,gmail.com,desktop,193.130.188.103,80
4782,741,20,78,Morocco,yahoo.com,mobile,132.121.222.120,33
4783,833,31,21,Mayotte,hotmail.com,desktop,100.223.196.107,5
